cod_ibge,ano_referencia,populacao_estimada,pib_per_capita
4301958,2017,2516,47386.33
4302006,2017,11486,16911.28
4302055,2017,2227,13777.28
4302105,2017,115069,48220.02
4302154,2017,2167,53006.46
4302204,2017,6829,29231.22
4302220,2017,2526,86167.85
4302238,2017,2579,60912.37
4302253,2017,2859,25360.62
4302303,2017,11773,25509.73
4302352,2017,13189,41780.20
4302378,2017,2216,23414.71
4302402,2017,12204,22163.31
4302451,2017,7914,16803.89
4302501,2017,6801,40032.64
4302584,2017,2228,47111.31
4302600,2017,3647,21737.32
4302659,2017,4996,17180.74
4302709,2017,21247,20310.68
4302808,2017,34634,23439.89
4302907,2017,13552,23856.33
4303004,2017,85495,27123.64
4303103,2017,127318,40114.78
4303202,2017,5100,18832.16
4303301,2017,5042,31372.07
4303400,2017,5064,19314.38
4303509,2017,66215,30503.27
4303558,2017,2733,62358.95
4303608,2017,6680,22477.40
4303673,2017,3407,44785.74
4303707,2017,5994,24534.53
4303806,2017,5641,34947.17
4303905,2017,64914,45129.49
4304002,2017,5161,37397.40
4304101,2017,3514,24720.55
4304200,2017,31603,25507.74
4304309,2017,6567,33479.98
4304358,2017,9406,54473.10
4304408,2017,43062,24058.17
4304507,2017,56103,20422.63
4304606,2017,343853,54917.73
4304614,2017,1817,23608.15
4304622,2017,1758,86596.13
4304630,2017,48401,28378.59
4304655,2017,3449,70498.41
4304663,2017,25495,20656.05
4304671,2017,4362,50199.68
4304689,2017,11455,17036.49
4304697,2017,2769,24847.60
4304705,2017,62339,42810.97
4304713,2017,7971,12604.19
4304804,2017,28091,77665.48
4304853,2017,1547,21670.33
4304903,2017,9079,45715.94
4304952,2017,3185,38098.27
4305009,2017,9335,35397.64
4305108,2017,483377,45123.90
4305116,2017,3016,22812.33
4305124,2017,6443,14738.48
4305132,2017,4694,16512.36
4305157,2017,2437,20923.68
4305173,2017,11486,14659.59
4305207,2017,14069,46642.83
4305306,2017,9597,45180.89
4305355,2017,38899,28667.99
4305371,2017,3482,21336.30
4305405,2017,4026,46439.64
4305439,2017,6456,35647.15
4305447,2017,5319,19449.90
4305454,2017,14710,17730.32
4305504,2017,4983,25647.60
4305587,2017,2499,24473.39
4305603,2017,3478,50414.89
4305702,2017,6836,46561.59
4305801,2017,10109,27138.69
4305835,2017,1559,21153.94
4305850,2017,2458,41707.89
4305871,2017,2559,40921.84
4305900,2017,7776,34101.85
4305934,2017,1728,22394.10
4305959,2017,4000,36635.50
4305975,2017,2876,71010.43
4306007,2017,14195,23435.72
4306056,2017,7831,25871.15
4306072,2017,2918,17403.36
4306106,2017,63463,53491.18
4306130,2017,2059,34923.26
4306205,2017,12258,28084.35
4306304,2017,4844,25520.44
4306320,2017,3102,24908.45
4306353,2017,2744,13612.24
4306379,2017,3130,35346.33
4306403,2017,30753,58748.02
4306429,2017,2158,49240.04
4306452,2017,3430,26969.10
4306502,2017,15279,16568.43
4306551,2017,2617,20519.30
4306601,2017,39822,33735.82
4306700,2017,3331,21674.57
4306734,2017,5110,34570.25
4306759,2017,2071,24416.22
4306767,2017,38581,41104.84
4306809,2017,22128,37518.84
4306908,2017,25872,20324.21
4306924,2017,1340,36744.03
4306932,2017,8981,38668.52
4306957,2017,3035,64790.12
4306973,2017,3066,31497.06
4307005,2017,103437,43086.25
4307054,2017,3215,40960.81
4307104,2017,6980,19674.36
4307203,2017,5170,17389.56
4307302,2017,7660,31130.42
4307401,2017,3313,54486.87
4307450,2017,3204,21078.65
4307500,2017,15843,43066.15
4307559,2017,6161,53672.29
4307609,2017,47287,28216.91
4307708,2017,84237,35629.88
4307807,2017,33140,42824.29
4307815,2017,3745,34398.93
4307831,2017,2699,64015.93
4307864,2017,2724,29090.68
4307906,2017,69542,46143.81
4308003,2017,6867,27831.51
4308052,2017,2523,22641.30
4308078,2017,4194,28708.15
4308102,2017,13273,29511.72
4308201,2017,29603,50231.02
4308250,2017,1958,25293.16
4308300,2017,10836,16802.88
4308409,2017,7053,25853.68
4308433,2017,2519,16397.78
4308458,2017,4588,54435.70
4308508,2017,30832,35425.86
4308607,2017,33624,54621.16
4308656,2017,3182,32434.63
4308706,2017,5878,36939.27
4308805,2017,8663,17191.39
4308854,2017,1705,60063.34
4308904,2017,16648,30819.20
4309001,2017,17069,39747.26
4309050,2017,7654,42794.36
4309100,2017,35047,52335.55
4309126,2017,2247,19384.96
4309159,2017,4251,19377.79
4309209,2017,275146,44756.84
4309258,2017,1600,42451.25
4309308,2017,99334,56049.16
4309407,2017,24836,32963.04
4309506,2017,8080,35538.49
4309555,2017,4664,36936.96
4309571,2017,3070,20535.18
4309605,2017,19338,77866.02
4309654,2017,6561,26541.99
4309704,2017,4988,28094.23
4309753,2017,4519,20223.06
4309803,2017,4846,40496.08
4309902,2017,7458,31983.37
4309951,2017,4155,23233.94
4310009,2017,20355,45587.91
4310108,2017,34903,47444.35
4310207,2017,83330,37991.77
4310306,2017,4202,26459.07
4310330,2017,20578,21236.95
4310363,2017,3157,63082.99
4310405,2017,6598,36569.11
4310413,2017,2312,27058.39
4310439,2017,6482,30302.84
4310462,2017,1975,44413.16
4310504,2017,7921,22152.25
4310538,2017,5384,16847.33
4310553,2017,3552,24697.07
4310579,2017,2295,23454.90
4310603,2017,39012,34221.19
4310652,2017,2583,22977.16
4310702,2017,3896,15881.42
4310751,2017,2104,23100.29
4310801,2017,22514,40761.39
4310850,2017,4082,21145.52
4310876,2017,2666,36914.10
4310900,2017,3704,30859.07
4311007,2017,28156,25193.00
4311106,2017,11514,21240.32
4311122,2017,4083,16545.92
4311130,2017,3645,48485.87
4311155,2017,8679,46784.08
4311205,2017,20012,52024.39
4311239,2017,2852,21027.70
4311254,2017,6516,16237.88
4311270,2017,1650,46521.21
4311304,2017,28454,34156.25
4311403,2017,79819,48170.50
4311429,2017,2596,17412.94
4311502,2017,7807,29247.34
4311601,2017,5686,22478.72
4311627,2017,5765,52924.72
4311643,2017,1712,26304.32
4311700,2017,5640,27004.08
4311718,2017,4804,53165.49
4311734,2017,3079,18259.18
4311759,2017,7383,31899.77
4311775,2017,7016,16083.24
4311791,2017,2677,33375.42
4311809,2017,41059,45934.31
4311908,2017,4941,22960.13
4311981,2017,3932,16849.69
4312005,2017,2190,21013.24
4312054,2017,4159,20720.37
4312104,2017,5124,20949.26
4312138,2017,2574,31804.20
4312153,2017,4276,33445.28
4312179,2017,1780,28154.49
4312203,2017,4804,20067.03
4312252,2017,8059,20435.04
4312302,2017,4975,23706.53
4312351,2017,1545,35056.31
4312377,2017,3249,22216.07
4312385,2017,2689,32732.61
4312401,2017,63868,50655.30
4312427,2017,2986,29980.91
4312443,2017,3166,18521.48
4312450,2017,6566,13187.48
4312476,2017,6183,27754.65
4312500,2017,12794,27983.98
4312609,2017,5006,48113.66
4312617,2017,3156,119794.68
4312625,2017,1903,23367.84
4312658,2017,17185,66751.47
4312674,2017,1752,46712.33
4312708,2017,12247,29845.19
4312757,2017,3481,46082.73
4312807,2017,4471,42404.83
4312906,2017,9599,47745.18
4312955,2017,1932,43419.25
4313003,2017,3344,29916.57
4313011,2017,2807,50808.34
4313037,2017,5125,23313.37
4313060,2017,20405,29954.18
4313086,2017,2568,28263.63
4313102,2017,6605,43320.06
4313201,2017,20675,35555.84
4313300,2017,25559,45501.62
4313334,2017,2417,53102.19
4313359,2017,3603,48639.47
4313375,2017,26450,49196.79
4313391,2017,4125,21007.27
4313409,2017,249508,35751.47
4313425,2017,3757,31253.13
4313441,2017,2312,19778.11
4313466,2017,1790,28134.64
4313490,2017,4181,19832.82
4313508,2017,44468,37337.70
4313607,2017,4172,24203.98
4313656,2017,11449,40579.18
4313706,2017,34844,36013.98
4313805,2017,7184,24576.56
4313904,2017,41781,46983.08
4313953,2017,9845,33556.53
4314001,2017,7404,36647.89
4314027,2017,7677,21034.78
4314035,2017,3760,23828.99
4314050,2017,56277,20347.02
4314068,2017,5554,19309.51
4314076,2017,6430,27310.42
4314100,2017,198799,43444.68
4314134,2017,2308,38383.45
4314159,2017,8485,18766.06
4314175,2017,2168,49547.05
4314209,2017,7999,18497.06
4314308,2017,4043,54688.10
4314407,2017,344385,24441.88
4314423,2017,5595,52930.83
4314456,2017,2616,27745.80
4314464,2017,2104,157456.27
4314472,2017,4544,108019.15
4314498,2017,4803,17894.23
4314506,2017,12913,21968.17
4314548,2017,2868,16849.72
4314555,2017,2625,21896.76
4314605,2017,20799,18936.92
4314704,2017,10623,17603.50
4314753,2017,2112,38075.28
4314779,2017,3990,55782.21
4314787,2017,1706,29878.66
4314803,2017,34692,31685.20
4314902,2017,1484941,49371.68
4315008,2017,5227,19417.07
4315057,2017,2536,21738.17
4315073,2017,1676,19023.27
4315107,2017,10718,15006.72
4315131,2017,1819,23744.91
4315149,2017,2752,42461.85
4315156,2017,6379,19336.73
4315172,2017,2034,25258.60
4315206,2017,4159,23060.59
4315305,2017,23532,18947.77
4315313,2017,1856,58757.54
4315321,2017,2824,49142.71
4315354,2017,3826,35347.36
4315404,2017,11187,14085.19
4315453,2017,2187,21040.24
4315503,2017,16315,26373.40
4315552,2017,3317,23622.25
4315602,2017,209378,44079.54
4315701,2017,39000,22736.95
4315750,2017,4607,24203.17
4315800,2017,11101,39504.37
4315909,2017,5967,27750.46
4315958,2017,2515,32991.25
4316006,2017,20920,27612.86
4316105,2017,10695,26507.99
4316204,2017,5497,31504.09
4316303,2017,7245,106598.62
4316402,2017,40727,22235.47
4316428,2017,2676,20207.77
4316436,2017,2849,48342.58
4316451,2017,12490,49560.77
4316477,2017,2776,41822.41
4316501,2017,7434,39008.61
4316600,2017,16237,32445.96
4316709,2017,8694,67359.79
4316733,2017,1695,40805.31
4316758,2017,6285,39402.70
4316808,2017,127429,65639.85
4316907,2017,278445,25907.25
4316956,2017,6358,30004.72
4316972,2017,2519,70940.45
4317004,2017,8414,20072.85
4317103,2017,82312,31420.74
4317202,2017,72753,38819.75
4317251,2017,1780,22639.89
4317301,2017,31274,30203.08
4317400,2017,50658,25201.05
4317509,2017,79101,29592.07
4317558,2017,2196,36799.18
4317608,2017,42333,30431.29
4317707,2017,11051,29111.66
4317756,2017,2059,45358.43
4317806,2017,14334,37332.29
4317905,2017,14738,35620.44
4317954,2017,2468,27004.05
4318002,2017,62808,28064.48
4318051,2017,3080,20675.32
4318101,2017,19382,23064.34
4318200,2017,21679,26485.26
4318309,2017,62957,27681.56
4318408,2017,23763,23685.77
4318424,2017,4831,25006.62
4318432,2017,2646,27759.64
4318440,2017,2842,28819.85
4318457,2017,2714,18828.30
4318465,2017,2158,22730.77
4318481,2017,4543,25423.07
4318499,2017,2205,45849.43
4318507,2017,27206,15521.39
4318606,2017,7117,36314.18
4318614,2017,2298,27210.18
4318622,2017,3496,24823.51
4318705,2017,230914,34351.56
4318804,2017,44580,24524.74
4318903,2017,35057,32595.43
4319000,2017,21364,35144.26
4319109,2017,5779,39322.89
4319125,2017,3309,47972.20
4319158,2017,7754,55243.62
4319208,2017,5677,23128.94
4319307,2017,6280,23844.59
4319356,2017,3639,20090.13
4319364,2017,1998,29293.79
4319372,2017,2991,30629.22
4319406,2017,16763,22087.34
4319505,2017,24967,25709.58
4319604,2017,24403,33799.29
4319703,2017,3581,24465.23
4319711,2017,2265,24250.77
4319737,2017,2760,19168.48
4319752,2017,2154,31938.72
4319802,2017,8817,25848.36
4319901,2017,80311,38463.07
4320008,2017,139476,22106.82
4320107,2017,23398,36477.69
4320206,2017,11144,28221.82
4320230,2017,3050,29550.16
4320263,2017,7428,17734.79
4320305,2017,5152,41781.25
4320321,2017,2880,27881.94
4320354,2017,5528,15135.31
4320404,2017,16184,38274.65
4320453,2017,2198,19127.84
4320503,2017,6065,46196.70
4320552,2017,6317,34294.92
4320578,2017,2114,29356.20
4320602,2017,3868,24054.29
4320651,2017,2481,19517.94
4320677,2017,10408,18945.52
4320701,2017,15018,24937.01
4320800,2017,31361,27674.76
4320859,2017,4526,15271.98
4320909,2017,22077,43923.50
4321006,2017,10814,38414.28
4321105,2017,17425,20777.73
4321204,2017,57544,22172.01
4321303,2017,27207,24387.66
4321329,2017,3101,35133.51
4321352,2017,5567,14756.60
4321402,2017,14008,28503.00
4321436,2017,10783,19298.62
4321451,2017,30846,41974.32
4321469,2017,2946,35741.00
4321477,2017,6294,19704.00
4321493,2017,2970,22025.59
4321501,2017,37564,29472.66
4321600,2017,47521,20031.71
4321626,2017,2391,25652.45
4321634,2017,2851,25296.74
4321667,2017,10904,21192.77
4321709,2017,26589,34436.27
4321808,2017,24497,40037.39
4321832,2017,2898,17668.74
4321857,2017,4457,27865.38
4321907,2017,24632,31934.19
4321956,2017,5961,27417.72
4322004,2017,28289,309746.33
4322103,2017,5965,33839.06
4322152,2017,4604,18419.42
4322186,2017,1573,28621.11
4322202,2017,23705,45867.50
4322251,2017,4472,100272.14
4322301,2017,8494,31407.70
4322327,2017,3585,27156.49
4322343,2017,2232,26070.34
4322350,2017,1374,37034.93
4322376,2017,2467,24199.43
4322400,2017,129784,21583.63
4322509,2017,65397,33522.23
4322525,2017,3461,22123.37
4322533,2017,11727,19300.33
4322541,2017,5638,21823.87
4322558,2017,2101,27109.95
4322608,2017,70481,39259.37
4322707,2017,26024,23443.24
4322806,2017,25073,56477.65
4322855,2017,1956,32396.22
4322905,2017,5205,24411.14
4323002,2017,253717,13616.65
4323101,2017,5152,17688.28
4323200,2017,3051,45044.25
4323309,2017,3382,45971.91
4323358,2017,2185,43696.57
4323408,2017,4407,46669.84
4323457,2017,4370,27416.25
4323507,2017,2877,26705.94
4323606,2017,1611,31613.28
4323705,2017,2882,23380.29
4323754,2017,3422,24997.95
4323770,2017,2977,51513.94
4323804,2017,14650,33054.47
5000203,2017,14992,99292.76
5000252,2017,5188,31627.60
5000609,2017,38465,23465.02
5000708,2017,24954,16855.53
5000807,2017,8927,22931.11
5000856,2017,10458,69010.52
5000906,2017,8808,26238.08
5001003,2017,25072,41337.95
5001102,2017,47482,19334.99
5001243,2017,11771,40591.45
5001508,2017,6795,48144.52
5001904,2017,22389,35384.03
5002001,2017,11248,30153.89
5002100,2017,24331,21195.96
5002159,2017,7820,26776.09
5002209,2017,21483,31741.14
5002308,2017,11864,43752.53
5002407,2017,29292,40409.91
5002605,2017,13694,29853.66
5002704,2017,874210,30933.62
5002803,2017,5972,19629.60
5002902,2017,21748,25444.64
5002951,2017,23940,62094.03
5003108,2017,5730,18769.81
5003157,2017,15016,12841.44
5003207,2017,109899,26114.73
5003256,2017,20159,73526.86
5003306,2017,33323,25208.14
5003454,2017,12773,20677.29
5003488,2017,11132,16781.62
5003504,2017,5827,20590.70
5003702,2017,218069,38197.49
5003751,2017,12224,28939.14
5003801,2017,19181,24540.17
5003900,2017,3027,31879.09
5004007,2017,9960,19077.81
5004106,2017,9991,23379.14
5004304,2017,15838,24159.11
5004403,2017,7618,34416.64
5004502,2017,23539,27566.25
5004601,2017,20637,29794.64
5004700,2017,23021,47411.58
5004809,2017,8836,14008.83
5004908,2017,7019,27318.28
5005004,2017,25758,20512.27
5005103,2017,4025,67201.74
5005152,2017,6553,38302.76
5005202,2017,22590,13053.47
5005251,2017,7177,59580.19
5005400,2017,44994,53048.10
5005608,2017,27525,18197.31
5005681,2017,18103,25600.95
5005707,2017,53188,27845.25
5005806,2017,14092,17973.03
5006002,2017,20772,69055.80
5006200,2017,52625,38165.45
5006259,2017,4041,45977.98
5006275,2017,5350,115524.11
5006309,2017,41755,28562.02
5006358,2017,13852,11524.55
5006408,2017,7683,26869.45
5006606,2017,89592,29490.41
5006903,2017,16879,19038.75
5007109,2017,23881,40493.61
5007208,2017,36144,57474.13
5007307,2017,4834,18116.47
5007406,2017,19569,22811.64
5007505,2017,5346,32974.00
5007554,2017,7732,57110.58
5007695,2017,25898,54559.08
5007703,2017,10790,19179.24
5007802,2017,6482,271194.38
5007901,2017,54575,29910.89
5007935,2017,18393,35265.26
5007950,2017,11284,17148.35
5007976,2017,3570,30619.33
5008008,2017,20855,22350.23
5008305,2017,117477,86278.05
5008404,2017,6041,35487.50
5100102,2017,5269,13617.57
5100201,2017,24501,40229.38
5100250,2017,50189,29722.31
5100300,2017,18164,46216.31
5100359,2017,6466,16839.00
5100409,2017,11532,46436.09
5100508,2017,10921,10578.43
5100607,2017,10246,94574.86
5100805,2017,9694,14627.50
5101001,2017,3036,22737.15
5101209,2017,931,20991.41
5101258,2017,16223,25742.28
5101308,2017,9455,17954.52
5101407,2017,21357,33227.61
5101605,2017,7872,10774.39
5101704,2017,33644,38912.38
5101803,2017,58974,29755.33
5101837,2017,,
5101852,2017,6266,42860.52
5101902,2017,18688,41272.63
5102504,2017,91271,19900.52
5102603,2017,15386,16556.35
5102637,2017,33551,87467.11
5102678,2017,39933,60791.25
5102686,2017,6512,190303.13
5102694,2017,4630,24040.39
5102702,2017,20707,56123.92
5102793,2017,10136,16071.63
5102850,2017,8454,16054.29
5103007,2017,19049,36414.93
5103056,2017,11716,34927.28
5103106,2017,5535,24923.04
5103205,2017,32298,26328.22
5103254,2017,36161,14622.94
5103304,2017,19932,28147.70
5103353,2017,29471,24598.93
5103361,2017,3860,22873.58
5103379,2017,18689,10761.36
5103403,2017,590118,39496.82
5103437,2017,5049,20781.14
5103452,2017,9115,52097.97
5103502,2017,21294,91930.17
5103601,2017,7977,42159.71
5103700,2017,13451,29282.95
5103809,2017,3444,16900.99
5103858,2017,7296,55820.72
5103908,2017,5333,37001.31
5103957,2017,2964,22983.47
5104104,2017,34500,21470.72
5104203,2017,14615,22310.71
5104500,2017,2648,21560.42
5104526,2017,7171,96489.33
5104542,2017,6396,37714.04
5104559,2017,3800,46583.95
5104609,2017,12789,85530.46
5104807,2017,26633,35198.81
5104906,2017,7996,33104.55
5105002,2017,8776,31190.98
5105101,2017,33851,23257.84
5105150,2017,39779,25665.68
5105176,2017,14913,12656.61
5105200,2017,10971,26625.92
5105234,2017,5887,37273.99
5105259,2017,61515,60501.05
5105309,2017,2043,14511.01
5105507,2017,15534,20689.97
5105580,2017,10422,27678.95
5105606,2017,15870,38415.31
5105622,2017,26768,24941.80
5105903,2017,14917,35318.90
5106000,2017,5895,20123.83
5106109,2017,12484,20525.07
5106158,2017,14473,13942.79
5106174,2017,3655,18833.65
5106182,2017,6338,28165.04
5106190,2017,3596,40683.82
5106208,2017,3827,19156.78
5106216,2017,12388,28675.49
5106224,2017,42607,65369.52
5106232,2017,19465,35064.73
5106240,2017,11352,90465.56
5106257,2017,20639,28215.71
5106265,2017,8730,21328.64
5106273,2017,3876,16610.68
5106281,2017,5066,57091.79
5106299,2017,10884,54864.85
5106307,2017,21612,35629.14
5106315,2017,2498,13835.07
5106372,2017,16965,42241.08
5106422,2017,33630,14865.74
5106455,2017,2604,26842.55
5106505,2017,32241,15600.48
5106653,2017,6387,13418.98
5106703,2017,1560,14587.18
5106752,2017,43832,27132.12
5106778,2017,11995,16339.56
5106802,2017,5283,76606.85
5106828,2017,11603,16453.42
5106851,2017,2973,18104.61
5107008,2017,15985,31309.85
5107040,2017,59293,58891.29
5107065,2017,16512,97633.78
5107107,2017,18452,19827.55
5107156,2017,2646,14600.91
5107180,2017,9796,29613.41
5107198,2017,2320,31721.98
5107206,2017,5019,16404.26
5107248,2017,4360,71252.52
5107263,2017,3050,22244.59
5107297,2017,3908,10974.16
5107305,2017,19728,34654.96
5107354,2017,5416,44061.67
5107404,2017,4541,11367.98
5107578,2017,3854,16634.67
5107602,2017,222316,43198.78
5107701,2017,16908,16712.15
5107743,2017,2421,34491.53
5107750,2017,3347,16989.24
5107768,2017,3231,177273.91
5107776,2017,8049,13891.66
5107792,2017,4875,76137.85
5107800,2017,18392,26246.52
5107859,2017,11290,49593.00
5107875,2017,24305,103573.59
5107883,2017,1575,22900.32
5107909,2017,135874,41422.27
5107925,2017,85223,67279.54
5107941,2017,9309,41493.93
5107958,2017,98828,30517.20
5108006,2017,12967,59940.00
5108055,2017,9606,23505.73
5108105,2017,3682,30464.15
5108204,2017,3576,24406.32
5108303,2017,3468,40628.32
5108352,2017,3041,16059.19
5108402,2017,274013,28814.90
5108501,2017,10901,47282.82
5108600,2017,24835,16936.34
5108808,2017,4457,20005.61
5108857,2017,3159,51127.26
5108907,2017,8182,52726.84
5108956,2017,8822,19860.46
5200050,2017,8207,28517.36
5200100,2017,18775,16162.08
5200134,2017,22076,30460.18
5200159,2017,2564,14125.59
5200175,2017,5613,38997.15
5200209,2017,1967,22566.85
5200258,2017,195810,9110.55
5200308,2017,26770,29198.21
5200506,2017,2071,18887.49
5200555,2017,5784,119739.97
5200605,2017,7514,22030.34
5200803,2017,8645,13773.63
5200829,2017,3754,15708.04
5200852,2017,6018,10621.47
5200902,2017,3408,17198.06
5201108,2017,375142,37882.06
5201207,2017,1126,15278.86
5201306,2017,21746,17729.74
5201405,2017,542090,23774.80
5201454,2017,2517,34972.59
5201504,2017,4143,75032.59
5201603,2017,3731,13281.16
5201702,2017,19884,11917.72
5201801,2017,9765,10801.95
5202155,2017,7862,15170.95
5202353,2017,2957,42380.45
5202502,2017,9138,22874.04
5202601,2017,3422,16807.13
5202809,2017,2494,18905.77
5203104,2017,4677,14980.33
5203203,2017,10435,77275.42
5203302,2017,28514,33492.32
5203401,2017,8896,17325.88
5203500,2017,23998,33372.99
5203559,2017,9052,9738.07
5203575,2017,4143,23204.20
5203609,2017,3604,28992.51
5203807,2017,5817,18981.43
5203906,2017,9535,32578.50
5203939,2017,2583,14852.50
5203962,2017,3389,23532.90
5204003,2017,7935,26474.10
5204102,2017,12002,20107.07
5204201,2017,1414,17946.96
5204250,2017,8355,107894.31
5204300,2017,15287,55237.65
5204409,2017,18505,33660.47
5204508,2017,84900,27534.56
5204557,2017,3703,12821.50
5204607,2017,3622,14865.82
5204656,2017,3740,13883.69
5204706,2017,12321,18048.78
5204805,2017,7149,52710.87
5204854,2017,7345,12675.56
5204904,2017,19786,13223.09
5204953,2017,3399,13032.66
5205000,2017,9862,22923.34
5205059,2017,3610,26901.39
5205109,2017,102393,60886.97
5205208,2017,5041,12674.07
5205307,2017,9829,24816.87
5205406,2017,22155,23991.97
5205455,2017,8386,30759.84
5205471,2017,9110,109287.27
5205497,2017,66777,11121.43
5205513,2017,19583,15388.19
5205521,2017,3529,13167.75
5205703,2017,2514,18239.46
5205802,2017,11086,14241.57
5205901,2017,9332,62999.04
5206206,2017,55347,41452.92
5206305,2017,3029,23802.91
5206404,2017,16893,26477.12
5206503,2017,3606,19262.34
5206602,2017,2975,20139.83
5206701,2017,3389,9414.58
5206800,2017,2935,13327.77
5206909,2017,2133,179716.83
5207105,2017,2547,19637.22
5207253,2017,7750,26702.32
5207352,2017,3809,70285.90
5207402,2017,12231,59143.65
5207501,2017,3379,14593.67
5207535,2017,6947,15597.24
5207600,2017,6070,16165.07
5207808,2017,12923,12891.20
5207907,2017,15111,9092.85
5208004,2017,115789,19925.92
5208103,2017,4623,14084.36
5208152,2017,3777,36421.50
5208301,2017,4995,12113.31
5208400,2017,11471,15804.64
5208509,2017,5605,20871.01
5208608,2017,67507,19663.99
5208707,2017,1466105,33455.43
5208806,2017,41169,21726.08
5208905,2017,24103,18843.34
5209101,2017,34312,44870.63
5209150,2017,5656,32959.69
5209200,2017,14482,13665.52
5209291,2017,2206,14605.17
5209408,2017,4145,12532.69
5209457,2017,2052,26446.88
5209606,2017,3757,13737.29
5209705,2017,20472,54762.11
5209804,2017,3852,15295.95
5209903,2017,13675,11614.84
5209937,2017,6148,37178.76
5209952,2017,15213,20882.14
5210000,2017,52311,21394.43
5210109,2017,26747,50765.17
5210158,2017,2948,17016.62
5210208,2017,32242,20382.14
5210307,2017,2910,16594.85
5210406,2017,40872,30935.43
5210562,2017,4730,13875.26
5210604,2017,5456,13546.37
5210802,2017,4876,21395.82
5210901,2017,21691,15275.83
5211008,2017,6312,23902.57
5211206,2017,26586,15422.21
5211305,2017,6998,34920.12
5211404,2017,9019,15702.52
5211503,2017,102513,40534.73
5211602,2017,2554,38258.42
5211701,2017,6254,36055.96
5211800,2017,48216,14334.23
5211909,2017,98128,45981.31
5212006,2017,3004,16485.35
5212055,2017,2476,11269.79
5212105,2017,7468,29302.22
5212204,2017,19239,22893.91
5212253,2017,1490,26241.61
5212303,2017,7773,26444.23
5212501,2017,199615,16997.23
5212600,2017,2432,19607.32
5212709,2017,8271,9345.06
5212808,2017,10228,19308.47
5212907,2017,2226,19604.67
5212956,2017,4490,19808.02
5213004,2017,13379,15120.34
5213053,2017,2702,21658.40
5213087,2017,30696,29728.82
5213103,2017,62750,38470.36
5213400,2017,1666,20932.77
5213509,2017,8464,9631.14
5213707,2017,8236,31418.53
5213756,2017,12566,61602.50
5213772,2017,4447,15024.06
5213806,2017,45382,28095.76
5213855,2017,2351,16089.75
5213905,2017,4700,17156.60
5214002,2017,15125,35394.58
5214051,2017,5661,18561.21
5214101,2017,3906,15300.56
5214408,2017,8850,19719.44
5214507,2017,28271,26015.95
5214606,2017,45913,21811.40
5214705,2017,2373,16036.66
5214804,2017,2206,21668.18
5214838,2017,12810,27723.73
5214861,2017,8521,14673.86
5214879,2017,2961,13274.57
5214903,2017,3437,12839.98
5215009,2017,9389,19027.37
5215207,2017,3242,17773.90
5215231,2017,110096,8378.66
5215256,2017,4387,20344.65
5215306,2017,15472,31374.81
5215405,2017,3971,23943.59
5215504,2017,6340,100847.16
5215603,2017,32148,15124.18
5215652,2017,3514,26106.15
5215702,2017,27304,35371.01
5215801,2017,2424,14306.93
5215900,2017,3667,38465.23
5216007,2017,2712,32272.12
5216304,2017,9919,19883.15
5216403,2017,11221,80569.74
5216452,2017,3135,113888.68
5216809,2017,10548,13705.92
5216908,2017,2529,67541.72
5217104,2017,24885,31199.00
5217203,2017,11022,32916.44
5217302,2017,24761,16663.14
5217401,2017,31151,28705.95
5217609,2017,88863,11451.32
5217708,2017,17991,27800.01
5218003,2017,45305,20350.78
5218052,2017,3758,61075.31
5218102,2017,4044,53033.14
5218300,2017,35574,13902.29
5218391,2017,3360,17567.86
5218508,2017,48508,34517.83
5218607,2017,11036,19547.12
5218706,2017,4828,19706.50
5218789,2017,4112,74702.33
5218805,2017,217048,43781.91
5218904,2017,19994,21112.38
5219001,2017,7798,17563.35
5219100,2017,6393,14116.69
5219209,2017,3048,37096.46
5219258,2017,5309,56773.22
5219308,2017,38743,26569.63
5219357,2017,3857,20057.82
5219407,2017,8218,16230.59
5219456,2017,3359,23462.64
5219506,2017,2626,16673.27
5219605,2017,3710,16860.11
5219704,2017,9622,13602.37
5219712,2017,4780,38372.38
5219738,2017,5787,22663.38
5219753,2017,71887,9089.90
5219803,2017,12585,11758.84
5219902,2017,6366,16123.78
5220009,2017,12643,23656.17
5220058,2017,1547,31952.17
5220108,2017,33118,25084.88
5220157,2017,5071,21411.75
5220207,2017,22684,21282.23
5220264,2017,4037,33606.89
5220280,2017,2070,16817.39
5220405,2017,19697,91077.17
5220454,2017,105459,32079.06
5220504,2017,8323,46087.71
5220603,2017,20478,33113.19
5220686,2017,6891,14275.87
5220702,2017,2998,12985.99
5221007,2017,3625,16887.45
5221080,2017,3363,9535.53
5221197,2017,7634,24634.27
5221304,2017,2900,16725.52
5221403,2017,121266,17031.41
5221452,2017,3571,14844.86
5221502,2017,4818,17119.14
5221551,2017,5050,77425.15
5221577,2017,2961,14983.11
5221601,2017,40082,20088.27
5221700,2017,14195,15019.09
5221809,2017,3154,26740.96
5221858,2017,159500,15632.37
5221908,2017,3856,16547.20
5222005,2017,13675,28947.79
5222054,2017,8397,41781.47
5222203,2017,5731,20701.27
5222302,2017,5690,32021.62
5300108,2017,3039444,80515.47
